variant_type,qual_threshold,truth_total,truth_tp,truth_fn,query_fp,metric_recall,metric_precision,metric_f1_score
SNP,2538.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,2539.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,254.639999,71333,68158,3175,174,0.95549,0.997455,0.976022
SNP,2540.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,2541.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,2542.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,2543.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,2544.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,2545.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,2546.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,2547.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,2548.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,2549.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,255.639999,71333,68114,3219,174,0.954874,0.997453,0.975699
SNP,2550.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,2552.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,2553.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,2554.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,2556.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,2557.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,25574.599609,71333,0,71333,0,0.0,0.0,
SNP,2558.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,2559.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,256.640015,71333,68078,3255,174,0.954369,0.997452,0.975435
SNP,2560.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,2561.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,2562.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,2564.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,2565.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,2566.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,2568.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,2569.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,257.619995,71333,68042,3291,172,0.9538639999999999,0.9974799999999999,0.9751850000000001
SNP,2570.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,25709.599609,71333,0,71333,0,0.0,0.0,
SNP,2571.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,2572.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,2573.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,2574.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,2575.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,2576.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,2577.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,2578.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,2579.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,258.640015,71333,67997,3336,171,0.953233,0.9974930000000001,0.9748610000000001
SNP,2580.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,2581.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,2583.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,2584.639893,71333,9,71324,4,0.000126,0.692308,0.000252
SNP,2585.639893,71333,9,71324,3,0.000126,0.75,0.000252
SNP,2586.639893,71333,9,71324,3,0.000126,0.75,0.000252
SNP,2587.639893,71333,9,71324,3,0.000126,0.75,0.000252
SNP,2589.639893,71333,9,71324,3,0.000126,0.75,0.000252
SNP,259.640015,71333,67949,3384,171,0.9525610000000001,0.997491,0.974508
SNP,2590.639893,71333,9,71324,3,0.000126,0.75,0.000252
SNP,2591.639893,71333,9,71324,3,0.000126,0.75,0.000252
SNP,2592.639893,71333,9,71324,3,0.000126,0.75,0.000252
SNP,2593.639893,71333,9,71324,3,0.000126,0.75,0.000252
SNP,2594.639893,71333,8,71325,3,0.00011200000000000001,0.727273,0.00022400000000000002
SNP,2595.639893,71333,8,71325,3,0.00011200000000000001,0.727273,0.00022400000000000002
SNP,2597.639893,71333,8,71325,3,0.00011200000000000001,0.727273,0.00022400000000000002
SNP,2598.639893,71333,8,71325,3,0.00011200000000000001,0.727273,0.00022400000000000002
SNP,2599.639893,71333,8,71325,3,0.00011200000000000001,0.727273,0.00022400000000000002
SNP,25999.099609,71333,0,71333,0,0.0,0.0,
SNP,260.640015,71333,67909,3424,171,0.952,0.997489,0.9742139999999999
SNP,2600.639893,71333,8,71325,3,0.00011200000000000001,0.727273,0.00022400000000000002
SNP,2601.639893,71333,8,71325,3,0.00011200000000000001,0.727273,0.00022400000000000002
SNP,2602.639893,71333,8,71325,3,0.00011200000000000001,0.727273,0.00022400000000000002
SNP,2603.639893,71333,8,71325,3,0.00011200000000000001,0.727273,0.00022400000000000002
SNP,2604.590088,71333,8,71325,3,0.00011200000000000001,0.727273,0.00022400000000000002
SNP,2605.989990,71333,8,71325,3,0.00011200000000000001,0.727273,0.00022400000000000002
SNP,2606.639893,71333,8,71325,3,0.00011200000000000001,0.727273,0.00022400000000000002
SNP,2607.639893,71333,8,71325,3,0.00011200000000000001,0.727273,0.00022400000000000002
SNP,2608.639893,71333,8,71325,3,0.00011200000000000001,0.727273,0.00022400000000000002
SNP,2609.639893,71333,8,71325,3,0.00011200000000000001,0.727273,0.00022400000000000002
SNP,261.640015,71333,67870,3463,170,0.9514530000000001,0.997503,0.973934
SNP,2610.639893,71333,8,71325,3,0.00011200000000000001,0.727273,0.00022400000000000002
SNP,2611.639893,71333,8,71325,3,0.00011200000000000001,0.727273,0.00022400000000000002
SNP,2612.639893,71333,8,71325,3,0.00011200000000000001,0.727273,0.00022400000000000002
SNP,2613.639893,71333,8,71325,3,0.00011200000000000001,0.727273,0.00022400000000000002
SNP,2614.639893,71333,7,71326,3,9.8e-05,0.7,0.000196
SNP,2615.639893,71333,7,71326,3,9.8e-05,0.7,0.000196
SNP,2616.639893,71333,7,71326,3,9.8e-05,0.7,0.000196
SNP,2617.639893,71333,7,71326,3,9.8e-05,0.7,0.000196
SNP,2618.639893,71333,7,71326,3,9.8e-05,0.7,0.000196
SNP,2619.639893,71333,7,71326,3,9.8e-05,0.7,0.000196
SNP,262.339996,71333,67822,3511,170,0.95078,0.997501,0.9735799999999999
SNP,2620.639893,71333,7,71326,3,9.8e-05,0.7,0.000196
SNP,2621.639893,71333,7,71326,3,9.8e-05,0.7,0.000196
SNP,2622.639893,71333,7,71326,3,9.8e-05,0.7,0.000196
SNP,2623.639893,71333,7,71326,3,9.8e-05,0.7,0.000196
SNP,2624.639893,71333,7,71326,3,9.8e-05,0.7,0.000196
SNP,2625.639893,71333,7,71326,3,9.8e-05,0.7,0.000196
SNP,2626.639893,71333,7,71326,3,9.8e-05,0.7,0.000196
SNP,2628.639893,71333,7,71326,3,9.8e-05,0.7,0.000196
SNP,2629.639893,71333,7,71326,3,9.8e-05,0.7,0.000196
SNP,263.049988,71333,67776,3557,170,0.9501350000000001,0.997499,0.973241
SNP,263.640015,71333,67776,3557,170,0.9501350000000001,0.997499,0.973241
SNP,2630.639893,71333,7,71326,3,9.8e-05,0.7,0.000196
SNP,2634.639893,71333,7,71326,3,9.8e-05,0.7,0.000196
SNP,2635.639893,71333,7,71326,3,9.8e-05,0.7,0.000196
SNP,26359.099609,71333,0,71333,0,0.0,0.0,
SNP,2636.639893,71333,7,71326,3,9.8e-05,0.7,0.000196
SNP,2637.639893,71333,7,71326,3,9.8e-05,0.7,0.000196
SNP,2638.639893,71333,7,71326,3,9.8e-05,0.7,0.000196
SNP,2639.639893,71333,6,71327,3,8.4e-05,0.666667,0.000168
SNP,264.640015,71333,67732,3601,170,0.9495180000000001,0.997497,0.972917
SNP,2641.639893,71333,6,71327,3,8.4e-05,0.666667,0.000168
SNP,2643.040039,71333,6,71327,3,8.4e-05,0.666667,0.000168
SNP,2645.639893,71333,6,71327,3,8.4e-05,0.666667,0.000168
SNP,2646.639893,71333,6,71327,3,8.4e-05,0.666667,0.000168
SNP,2649.639893,71333,6,71327,3,8.4e-05,0.666667,0.000168
SNP,265.640015,71333,67691,3642,169,0.948944,0.997511,0.972621
SNP,2651.639893,71333,5,71328,3,7e-05,0.625,0.00014
SNP,2652.639893,71333,5,71328,3,7e-05,0.625,0.00014
SNP,2653.639893,71333,5,71328,3,7e-05,0.625,0.00014
SNP,2654.639893,71333,5,71328,3,7e-05,0.625,0.00014
SNP,2655.639893,71333,5,71328,3,7e-05,0.625,0.00014
SNP,2656.639893,71333,4,71329,3,5.6000000000000006e-05,0.571429,0.00011200000000000001
SNP,2657.639893,71333,4,71329,3,5.6000000000000006e-05,0.571429,0.00011200000000000001
SNP,2658.639893,71333,4,71329,3,5.6000000000000006e-05,0.571429,0.00011200000000000001
SNP,2659.639893,71333,4,71329,3,5.6000000000000006e-05,0.571429,0.00011200000000000001
SNP,266.640015,71333,67648,3685,169,0.948341,0.997509,0.9723040000000001
SNP,2660.639893,71333,4,71329,3,5.6000000000000006e-05,0.571429,0.00011200000000000001
SNP,2661.639893,71333,4,71329,3,5.6000000000000006e-05,0.571429,0.00011200000000000001
SNP,2662.639893,71333,4,71329,3,5.6000000000000006e-05,0.571429,0.00011200000000000001
SNP,2664.639893,71333,4,71329,3,5.6000000000000006e-05,0.571429,0.00011200000000000001
SNP,2667.639893,71333,4,71329,3,5.6000000000000006e-05,0.571429,0.00011200000000000001
SNP,2668.639893,71333,4,71329,3,5.6000000000000006e-05,0.571429,0.00011200000000000001
SNP,2669.639893,71333,4,71329,3,5.6000000000000006e-05,0.571429,0.00011200000000000001
SNP,267.640015,71333,67598,3735,169,0.9476399999999999,0.9975069999999999,0.971934
SNP,2670.639893,71333,4,71329,3,5.6000000000000006e-05,0.571429,0.00011200000000000001
SNP,2672.639893,71333,4,71329,3,5.6000000000000006e-05,0.571429,0.00011200000000000001
SNP,2673.639893,71333,4,71329,3,5.6000000000000006e-05,0.571429,0.00011200000000000001
SNP,2674.639893,71333,4,71329,3,5.6000000000000006e-05,0.571429,0.00011200000000000001
SNP,2675.639893,71333,4,71329,3,5.6000000000000006e-05,0.571429,0.00011200000000000001
SNP,2676.639893,71333,4,71329,3,5.6000000000000006e-05,0.571429,0.00011200000000000001
SNP,2677.639893,71333,4,71329,3,5.6000000000000006e-05,0.571429,0.00011200000000000001
SNP,2678.639893,71333,4,71329,3,5.6000000000000006e-05,0.571429,0.00011200000000000001
SNP,2679.639893,71333,4,71329,3,5.6000000000000006e-05,0.571429,0.00011200000000000001
SNP,268.309998,71333,67552,3781,169,0.946995,0.997506,0.9715940000000001
SNP,2680.639893,71333,4,71329,3,5.6000000000000006e-05,0.571429,0.00011200000000000001
SNP,2681.639893,71333,4,71329,3,5.6000000000000006e-05,0.571429,0.00011200000000000001
SNP,2682.639893,71333,4,71329,3,5.6000000000000006e-05,0.571429,0.00011200000000000001
SNP,2683.639893,71333,4,71329,3,5.6000000000000006e-05,0.571429,0.00011200000000000001
SNP,2685.040039,71333,4,71329,3,5.6000000000000006e-05,0.571429,0.00011200000000000001
SNP,2685.639893,71333,4,71329,3,5.6000000000000006e-05,0.571429,0.00011200000000000001
SNP,2686.639893,71333,4,71329,3,5.6000000000000006e-05,0.571429,0.00011200000000000001
SNP,2687.639893,71333,4,71329,3,5.6000000000000006e-05,0.571429,0.00011200000000000001
SNP,2688.639893,71333,4,71329,3,5.6000000000000006e-05,0.571429,0.00011200000000000001
SNP,2689.639893,71333,4,71329,3,5.6000000000000006e-05,0.571429,0.00011200000000000001
SNP,269.010010,71333,67516,3817,169,0.9464899999999999,0.9975040000000001,0.9713280000000001
SNP,269.640015,71333,67516,3817,169,0.9464899999999999,0.9975040000000001,0.9713280000000001
SNP,2690.639893,71333,4,71329,3,5.6000000000000006e-05,0.571429,0.00011200000000000001
SNP,2691.639893,71333,4,71329,3,5.6000000000000006e-05,0.571429,0.00011200000000000001
SNP,2695.639893,71333,4,71329,3,5.6000000000000006e-05,0.571429,0.00011200000000000001
SNP,2696.639893,71333,4,71329,3,5.6000000000000006e-05,0.571429,0.00011200000000000001
SNP,2698.639893,71333,4,71329,3,5.6000000000000006e-05,0.571429,0.00011200000000000001
SNP,2699.639893,71333,4,71329,3,5.6000000000000006e-05,0.571429,0.00011200000000000001
SNP,270.640015,71333,67480,3853,169,0.9459860000000001,0.997503,0.9710620000000001
SNP,2700.639893,71333,4,71329,3,5.6000000000000006e-05,0.571429,0.00011200000000000001
SNP,2702.639893,71333,3,71330,3,4.2e-05,0.5,8.4e-05
SNP,2703.639893,71333,3,71330,3,4.2e-05,0.5,8.4e-05
SNP,2704.639893,71333,3,71330,3,4.2e-05,0.5,8.4e-05
SNP,2705.639893,71333,3,71330,3,4.2e-05,0.5,8.4e-05
SNP,2707.639893,71333,3,71330,3,4.2e-05,0.5,8.4e-05
SNP,2708.639893,71333,3,71330,3,4.2e-05,0.5,8.4e-05
SNP,271.640015,71333,67426,3907,168,0.9452290000000001,0.997516,0.970669
SNP,2710.639893,71333,3,71330,3,4.2e-05,0.5,8.4e-05
SNP,2711.639893,71333,3,71330,3,4.2e-05,0.5,8.4e-05
SNP,2712.639893,71333,3,71330,3,4.2e-05,0.5,8.4e-05
SNP,2715.639893,71333,3,71330,3,4.2e-05,0.5,8.4e-05
SNP,2717.060059,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2717.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2718.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2719.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,272.489990,71333,67374,3959,166,0.9445,0.9975430000000001,0.970297
SNP,2720.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2721.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2723.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2724.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2726.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2727.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2729.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,273.250000,71333,67313,4020,166,0.9436450000000001,0.997541,0.9698450000000001
SNP,2730.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2733.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2734.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2735.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2736.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2737.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2738.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2739.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,274.040009,71333,67270,4063,166,0.943042,0.997539,0.969525
SNP,274.640015,71333,67268,4065,166,0.9430139999999999,0.997539,0.969511
SNP,2741.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2742.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2743.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2744.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2745.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2746.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2747.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2748.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2749.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,275.640015,71333,67203,4130,164,0.942103,0.997567,0.969042
SNP,2750.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2752.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2753.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2754.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2756.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2757.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,276.640015,71333,67154,4179,164,0.941416,0.9975649999999999,0.968677
SNP,2760.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2761.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2762.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2764.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2765.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2766.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2767.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2768.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,277.640015,71333,67111,4222,162,0.9408129999999999,0.9975930000000001,0.9683709999999999
SNP,2770.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2772.639893,71333,2,71331,3,2.8000000000000003e-05,0.4,5.6000000000000006e-05
SNP,2773.639893,71333,2,71331,2,2.8000000000000003e-05,0.5,5.6000000000000006e-05
SNP,2774.639893,71333,2,71331,2,2.8000000000000003e-05,0.5,5.6000000000000006e-05
SNP,2775.639893,71333,2,71331,2,2.8000000000000003e-05,0.5,5.6000000000000006e-05
SNP,2776.639893,71333,2,71331,2,2.8000000000000003e-05,0.5,5.6000000000000006e-05
SNP,2779.639893,71333,2,71331,2,2.8000000000000003e-05,0.5,5.6000000000000006e-05
SNP,278.640015,71333,67050,4283,162,0.939958,0.997591,0.967917
SNP,2783.639893,71333,2,71331,2,2.8000000000000003e-05,0.5,5.6000000000000006e-05
SNP,2784.639893,71333,2,71331,2,2.8000000000000003e-05,0.5,5.6000000000000006e-05
SNP,2786.639893,71333,2,71331,2,2.8000000000000003e-05,0.5,5.6000000000000006e-05
SNP,2787.639893,71333,2,71331,2,2.8000000000000003e-05,0.5,5.6000000000000006e-05
SNP,2788.639893,71333,2,71331,2,2.8000000000000003e-05,0.5,5.6000000000000006e-05
SNP,2789.639893,71333,2,71331,2,2.8000000000000003e-05,0.5,5.6000000000000006e-05
SNP,279.609985,71333,67003,4330,161,0.939299,0.997604,0.9675739999999999
SNP,2790.639893,71333,2,71331,2,2.8000000000000003e-05,0.5,5.6000000000000006e-05
SNP,2791.639893,71333,2,71331,2,2.8000000000000003e-05,0.5,5.6000000000000006e-05
SNP,2792.639893,71333,2,71331,2,2.8000000000000003e-05,0.5,5.6000000000000006e-05
SNP,2793.639893,71333,2,71331,2,2.8000000000000003e-05,0.5,5.6000000000000006e-05
SNP,2795.639893,71333,2,71331,2,2.8000000000000003e-05,0.5,5.6000000000000006e-05
SNP,2796.639893,71333,2,71331,2,2.8000000000000003e-05,0.5,5.6000000000000006e-05
SNP,2797.639893,71333,2,71331,2,2.8000000000000003e-05,0.5,5.6000000000000006e-05
SNP,2799.639893,71333,2,71331,2,2.8000000000000003e-05,0.5,5.6000000000000006e-05
SNP,280.640015,71333,66958,4375,161,0.9386680000000001,0.997602,0.9672379999999999
SNP,2801.639893,71333,2,71331,2,2.8000000000000003e-05,0.5,5.6000000000000006e-05
SNP,2802.639893,71333,2,71331,2,2.8000000000000003e-05,0.5,5.6000000000000006e-05
SNP,2803.639893,71333,2,71331,2,2.8000000000000003e-05,0.5,5.6000000000000006e-05
SNP,2804.639893,71333,2,71331,2,2.8000000000000003e-05,0.5,5.6000000000000006e-05
SNP,2806.639893,71333,2,71331,2,2.8000000000000003e-05,0.5,5.6000000000000006e-05
SNP,28063.599609,71333,0,71333,0,0.0,0.0,
SNP,2807.639893,71333,2,71331,2,2.8000000000000003e-05,0.5,5.6000000000000006e-05
SNP,2808.639893,71333,2,71331,2,2.8000000000000003e-05,0.5,5.6000000000000006e-05
SNP,281.519989,71333,66907,4426,161,0.937953,0.9976,0.966858
SNP,2810.639893,71333,2,71331,2,2.8000000000000003e-05,0.5,5.6000000000000006e-05
SNP,2811.639893,71333,2,71331,2,2.8000000000000003e-05,0.5,5.6000000000000006e-05
SNP,2812.639893,71333,2,71331,2,2.8000000000000003e-05,0.5,5.6000000000000006e-05
SNP,2813.639893,71333,2,71331,2,2.8000000000000003e-05,0.5,5.6000000000000006e-05
SNP,2814.639893,71333,2,71331,2,2.8000000000000003e-05,0.5,5.6000000000000006e-05
SNP,2815.639893,71333,2,71331,2,2.8000000000000003e-05,0.5,5.6000000000000006e-05
SNP,2816.639893,71333,2,71331,2,2.8000000000000003e-05,0.5,5.6000000000000006e-05
SNP,2817.639893,71333,2,71331,2,2.8000000000000003e-05,0.5,5.6000000000000006e-05
SNP,2818.639893,71333,2,71331,2,2.8000000000000003e-05,0.5,5.6000000000000006e-05
SNP,2819.639893,71333,2,71331,2,2.8000000000000003e-05,0.5,5.6000000000000006e-05
SNP,282.040009,71333,66855,4478,161,0.937224,0.997599,0.966469
SNP,282.640015,71333,66855,4478,161,0.937224,0.997599,0.966469
SNP,2820.639893,71333,2,71331,2,2.8000000000000003e-05,0.5,5.6000000000000006e-05
SNP,2822.639893,71333,2,71331,1,2.8000000000000003e-05,0.666667,5.6000000000000006e-05
SNP,2823.639893,71333,2,71331,1,2.8000000000000003e-05,0.666667,5.6000000000000006e-05
SNP,2824.639893,71333,2,71331,1,2.8000000000000003e-05,0.666667,5.6000000000000006e-05
SNP,2825.639893,71333,2,71331,1,2.8000000000000003e-05,0.666667,5.6000000000000006e-05
SNP,2826.639893,71333,2,71331,1,2.8000000000000003e-05,0.666667,5.6000000000000006e-05
SNP,2827.639893,71333,2,71331,0,2.8000000000000003e-05,1.0,5.6000000000000006e-05
SNP,2828.639893,71333,2,71331,0,2.8000000000000003e-05,1.0,5.6000000000000006e-05
SNP,2829.639893,71333,2,71331,0,2.8000000000000003e-05,1.0,5.6000000000000006e-05
SNP,283.450012,71333,66804,4529,161,0.936509,0.997597,0.966088
SNP,2830.639893,71333,2,71331,0,2.8000000000000003e-05,1.0,5.6000000000000006e-05
SNP,2832.639893,71333,2,71331,0,2.8000000000000003e-05,1.0,5.6000000000000006e-05
SNP,2834.639893,71333,2,71331,0,2.8000000000000003e-05,1.0,5.6000000000000006e-05
SNP,2835.639893,71333,2,71331,0,2.8000000000000003e-05,1.0,5.6000000000000006e-05
